date,supply_id,total_possible_utilization,supply_category_id,del_imps,edges,avg_perf,num_dem_cats,frac_util
27,3845551,114094,1,30271,69,0.1,23,0.2653
27,3845559,9768,1,3914,64,0.88,12,0.4007
27,3845572,4030324,3,236435,101,0.61,33,0.0587
27,3845582,24486,2,1766,9,0.84,7,0.0721
27,3845593,84870,1,19585,103,0.47,18,0.2308
27,3845598,6,1,6,1,0.5,1,1
27,3845604,2892855,2,145657,86,0.98,17,0.0504
27,3845607,322,1,0,0,0,0,0
27,3845616,6079,1,5226,33,0.96,12,0.8597
27,3845632,155,1,3,3,1,1,0.0194
27,3845633,51,1,2,2,1,2,0.0392
27,3845634,10,1,0,0,0,0,0
27,3845637,114,1,3,3,0.67,3,0.0263
27,3845638,36,1,0,0,0,0,0
27,3845639,8,1,2,2,0,1,0.25
27,3845653,36,1,8,8,0.38,3,0.2222
27,3845663,43,3,5,3,0.6,3,0.1163
27,3845664,203,3,15,4,0.27,3,0.0739
27,3845665,491,3,31,10,0.26,5,0.0631
27,3845666,218,1,16,4,0.56,3,0.0734
27,3845706,278141,1,143979,116,0.5,19,0.5176
27,3845762,7930,1,2422,131,0.5,22,0.3054
27,3845859,83806,3,25990,199,0.86,18,0.3101
27,3845860,37882,3,20594,28,0.54,4,0.5436
27,3845878,1365,2,233,10,0.88,5,0.1707
27,3845879,1730,2,302,7,0.88,5,0.1746
27,3845888,1094,1,4,3,0.25,2,0.0037
27,3845889,7412548,3,1613,55,0.69,19,2e-04
27,3845905,50,NA,0,0,0,0,0
27,3845906,2405,1,16,11,0.44,8,0.0067
27,3845947,8,1,6,5,0.67,2,0.75
27,3845976,316,1,139,8,0.75,4,0.4399
27,3845977,126,1,20,2,0.85,1,0.1587
27,3845978,107,1,3,2,0.33,1,0.028
27,3845979,336,1,248,5,0.89,1,0.7381
27,3845993,3010201,3,6171,72,0.61,29,0.0021
27,3845999,2,3,0,0,0,0,0
27,3846003,1856211,3,78991,283,0.86,37,0.0426
27,3846004,2342,3,20,6,0.9,4,0.0085
27,3846015,6317,2,6,3,0.83,3,9e-04
27,3846038,1,1,0,0,0,0,0
27,3846090,1018019,1,42429,122,0.77,30,0.0417
27,3846094,24,1,6,1,0.33,1,0.25
27,3846101,1739,1,911,3,0.59,1,0.5239
27,3846113,201,1,65,6,0.89,3,0.3234
27,3846117,53,1,24,6,0.96,3,0.4528
27,3846119,2000,4,6,2,0.17,1,0.003
27,3846121,14,4,4,2,1,2,0.2857
27,3846123,24502,1,37,8,0.78,2,0.0015
27,3846144,2979611,1,215133,60,0.12,10,0.0722
27,3846157,2453,3,270,12,0.56,5,0.1101
27,3846160,4006,1,877,15,0.79,9,0.2189
27,3846162,16697,1,360,5,0.84,4,0.0216
27,3846163,6472,1,5660,32,0.04,12,0.8745
27,3846183,20,1,1,1,1,1,0.05
27,3846206,3981,3,2349,45,0.95,15,0.5901
27,3846212,18882,3,15726,141,0.96,21,0.8329
27,3846216,3,1,2,1,0.5,1,0.6667
27,3846222,5662,1,166,27,0.69,8,0.0293
27,3846249,171662,1,102323,63,0.82,10,0.5961
27,3846252,28,1,8,4,0.62,1,0.2857
27,3846257,43695,1,5057,45,0.58,7,0.1157
27,3846258,163738,1,15414,64,0.56,10,0.0941
27,3846273,1840169,1,4534,74,0.79,15,0.0025
27,3846283,16006839,4,6909848,291,0.7,45,0.4317
27,3846319,102,1,56,4,0.79,3,0.549
27,3846335,6671,3,4249,117,0.9,20,0.6369
27,3846364,2497,1,52,6,0.58,4,0.0208
27,3846369,14234,1,1324,62,0.67,14,0.093
27,3846378,2835,1,403,29,0.65,12,0.1422
27,3846379,56291,1,1995,104,0.63,25,0.0354
27,3846380,28869,1,5106,143,0.71,26,0.1769
27,3846382,7013,1,1808,84,0.73,18,0.2578
27,3846390,807,1,128,39,0.72,13,0.1586
27,3846402,4,1,0,0,0,0,0
27,3846429,2,1,1,1,1,1,0.5
27,3846431,2,1,1,1,1,1,0.5
27,3846432,2,1,2,2,0.5,1,1
27,3846434,2,1,0,0,0,0,0
27,3846435,2,1,1,1,1,1,0.5
27,3846441,86,4,50,6,0.78,2,0.5814
27,3846455,5002,4,3188,34,0.72,3,0.6373
27,3846478,3802,1,795,97,0.57,12,0.2091
27,3846489,2804,1,117,6,0.76,3,0.0417
27,3846502,1895890,1,1743619,287,0.99,26,0.9197
27,3846510,109932,1,42038,76,0.8,17,0.3824
27,3846512,21,2,1,1,1,1,0.0476
27,3846514,15,2,8,2,0,2,0.5333
27,3846525,483974,1,13346,49,0.26,19,0.0276
27,3846533,2,1,0,0,0,0,0
27,3846598,100,1,23,11,0.48,4,0.23
27,3846617,4994,1,2765,47,0.65,19,0.5537
27,3846618,11789,1,6693,81,0.67,20,0.5677
27,3846621,6125,1,3247,44,0.71,16,0.5301
27,3846623,2,1,1,1,1,1,0.5
27,3846630,46,1,9,7,0.67,4,0.1957
27,3846645,41163,1,6053,79,0.55,24,0.147
27,3846652,60497,1,55387,42,0.79,13,0.9155
27,3846653,48093,1,35033,17,0.82,7,0.7284
27,3846654,3461,1,50,10,0.6,5,0.0144
27,3846655,25368,1,10622,14,0.65,4,0.4187
27,3846659,36724,1,110,43,0.62,5,0.003
27,3846660,16402,1,5216,16,0.9,5,0.318
27,3846661,3359,1,1312,7,0.63,2,0.3906
27,3846667,43,1,33,11,0.7,5,0.7674
27,3846669,715,1,633,63,0.8,9,0.8853
27,3846711,1313975,1,759957,412,0.64,44,0.5784
27,3846727,56,1,24,3,0.79,2,0.4286
27,3846736,3935,4,73,23,0.66,8,0.0186
27,3846737,6129,3,1265,12,0.74,2,0.2064
27,3846745,382,2,65,20,0.6,8,0.1702
27,3846746,580,2,187,28,0.73,11,0.3224
27,3846766,486,1,32,4,0.91,2,0.0658
27,3846772,643,3,33,3,0.27,3,0.0513
27,3846775,2596867,1,103907,185,0.62,45,0.04
27,3846776,1152366,2,9533,85,0.51,31,0.0083
27,3846777,3066970,2,214560,132,0.61,45,0.07
27,3846783,226,4,98,1,0.78,1,0.4336
27,3846784,520,1,56,15,0.7,9,0.1077
27,3846831,399,1,118,19,0.71,7,0.2957
27,3846860,61,NA,0,0,0,0,0
27,3846862,1989,1,113,12,0.63,6,0.0568
27,3846863,3066,1,5,2,0.6,2,0.0016
27,3846864,15963,1,16,5,0.5,4,0.001
27,3846866,4678,2,61,12,0.33,7,0.013
27,3846867,24754,4,14231,16,0.71,9,0.5749
27,3846877,36097,2,89,6,0.87,2,0.0025
27,3846882,74304,2,5886,10,0.75,7,0.0792
27,3846883,281848,2,88427,35,0.84,25,0.3137
27,3846885,1452489,2,138778,208,0.63,50,0.0955
27,3846907,6883,2,3182,39,0.89,17,0.4623
27,3846908,7053,2,1257,113,0.53,24,0.1782
27,3846909,25662,2,11834,93,0.36,27,0.4611
27,3846922,128112,4,1238,44,0.57,11,0.0097
27,3846946,210250,2,2,2,0.5,2,0
27,3846947,70458,2,4,3,0.5,3,1e-04
27,3846953,681,1,491,10,0.69,6,0.721
27,3846954,1312,1,214,10,0.72,9,0.1631
27,3846977,1866,1,0,0,0,0,0
27,3846978,6889,1,0,0,0,0,0
27,3847029,57,1,0,0,0,0,0
27,3847064,3052983,4,505160,115,0.71,25,0.1655
27,3847066,314,4,3,3,1,1,0.0096
27,3847081,9,NA,0,0,0,0,0
27,3847098,308,1,21,5,1,4,0.0682
27,3847106,22,3,0,0,0,0,0
27,3847117,351800,3,13611,115,0.22,16,0.0387
27,3847145,19926,3,15,7,0.93,6,8e-04
27,3847146,1123006,3,124142,207,0.82,43,0.1105
27,3847149,88283,3,369,6,0.68,6,0.0042
27,3847176,411077,1,282875,82,0.04,9,0.6881
27,3847187,57014,1,16300,88,0.62,14,0.2859
27,3847217,1,3,0,0,0,0,0
27,3847218,921,3,809,18,0.95,6,0.8784
27,3847263,3640,1,1714,54,0.85,20,0.4709
27,3847264,575,1,87,20,0.36,6,0.1513
27,3847266,253,1,93,16,0.58,6,0.3676
27,3847270,124547,1,34497,38,0.94,7,0.277
27,3847272,42621,3,20583,20,0.77,4,0.4829
27,3847303,46359,2,956,26,0.51,8,0.0206
27,3847321,12061602,3,4854614,375,0.78,46,0.4025
27,3847341,583660,4,56308,26,0.13,15,0.0965
27,3847363,17,3,0,0,0,0,0
27,3847371,8754566,3,813281,198,0.71,45,0.0929
27,3847375,1,3,0,0,0,0,0
27,3847386,759,2,299,32,0.62,14,0.3939
27,3847394,47796,1,79,3,0.39,3,0.0017
27,3847395,10379,1,0,0,0,0,0
27,3847396,76657,1,5507,13,0.8,1,0.0718
27,3847399,174,4,15,3,0.67,3,0.0862
27,3847400,13,4,0,0,0,0,0
27,3847401,825,4,38,4,0.03,2,0.0461
27,3847402,143964,4,18054,18,0.95,9,0.1254
27,3847414,1322902,1,70809,34,0.91,8,0.0535
27,3847420,696,3,50,13,0.42,6,0.0718
27,3847438,5915,4,3447,34,0.5,4,0.5828
27,3847439,12904,4,9978,178,0.86,26,0.7732
27,3847440,3068339,4,195451,164,0.63,36,0.0637
27,3847441,1824921,4,169292,164,0.58,33,0.0928
27,3847442,634742,4,75876,161,0.65,28,0.1195
27,3847443,13916524,4,1156008,179,0.62,35,0.0831
27,3847444,286145,4,55245,129,0.6,30,0.1931
27,3847452,970,3,0,0,0,0,0
27,3847453,2493519,4,1467480,358,0.81,42,0.5885
27,3847454,1174,4,112,5,0.7,4,0.0954
27,3847455,83,3,10,1,1,1,0.1205
27,3847520,67904,1,657,11,0.92,10,0.0097
27,3847521,35991,1,0,0,0,0,0
27,3847522,14841,1,169,14,0.96,6,0.0114
27,3847529,30,1,9,6,0.44,4,0.3
27,3847548,10258063,2,270985,95,0.11,16,0.0264
27,3847551,1171,1,587,41,0.73,15,0.5013
27,3847562,30551,4,7927,11,0.73,8,0.2595
27,3847568,5410,4,327,28,0.52,12,0.0604
27,3847608,37,1,1,1,0,1,0.027
27,3847626,31665,1,534,11,0.98,2,0.0169
27,3847628,29,NA,0,0,0,0,0
27,3847629,14,2,0,0,0,0,0
27,3847630,8,NA,0,0,0,0,0
27,3847631,4,2,0,0,0,0,0
27,3847633,340,2,2,2,0.5,2,0.0059
27,3847634,46,2,0,0,0,0,0
27,3847636,16209151,2,236642,196,0.73,35,0.0146
27,3847637,48,2,0,0,0,0,0
27,3847638,101279,3,6496,32,0.78,14,0.0641
27,3847640,984,4,3,2,1,2,0.003
27,3847641,5355,2,106,15,0.75,9,0.0198
27,3847642,224,2,0,0,0,0,0
27,3847643,10,2,0,0,0,0,0
27,3847645,2,NA,0,0,0,0,0
27,3847647,41,2,2,1,0.5,1,0.0488
27,3847648,1091,2,1,1,0,1,9e-04
27,3847650,28789665,3,359461,96,0.31,18,0.0125
27,3847651,998,2,1,1,1,1,0.001
27,3847654,114416,3,1140,76,0.53,17,0.01
27,3847659,1148768,3,38047,83,0.56,28,0.0331
27,3847660,3751,2,23,8,0.74,4,0.0061
27,3847661,776,3,0,0,0,0,0
27,3847662,1023,2,3,2,0.67,2,0.0029
27,3847663,630359,3,23334,76,0.6,20,0.037
27,3847666,8277,2,17,8,0.94,7,0.0021
27,3847667,410443,1,26656,16,0.99,2,0.0649
27,3847668,208,2,0,0,0,0,0
27,3847670,6266,2,75,17,0.23,8,0.012
27,3847671,19727,1,1478,15,0.98,2,0.0749
27,3847673,1595462,2,65390,73,0.6,27,0.041
27,3847674,1844,1,207,14,0.97,2,0.1123
27,3847675,166452,2,2640,31,0.85,15,0.0159
27,3847677,1418,1,325,13,0.96,2,0.2292
27,3847678,179989,2,5388,54,0.84,20,0.0299
27,3847679,18371,1,14074,151,0.79,14,0.7661
27,3847682,1423195,2,48696,75,0.11,13,0.0342
27,3847683,587911,2,18422,53,0.1,10,0.0313
27,3847743,1,1,0,0,0,0,0
27,3847747,257480,1,4966,22,0.51,3,0.0193
27,3847748,681,1,0,0,0,0,0
27,3847749,1799,1,698,17,0.76,2,0.388
27,3847760,22,NA,0,0,0,0,0
27,3847761,1619437,2,10126,41,0.9,13,0.0063
27,3847762,1892557,3,68741,96,0.86,28,0.0363
27,3847765,99,3,0,0,0,0,0
27,3847766,11541,3,2,2,1,2,2e-04
27,3847767,576453,3,97075,63,0.72,25,0.1684
27,3847772,83,1,2,2,1,1,0.0241
27,3847783,36849,1,4,2,1,2,1e-04
27,3847784,29,1,5,3,0.6,1,0.1724
27,3847788,9,2,0,0,0,0,0
27,3847827,154137,4,116871,60,0.88,23,0.7582
27,3847828,134705,4,97842,152,0.8,32,0.7263
27,3847829,3401,4,0,0,0,0,0
27,3847830,4110,4,0,0,0,0,0
27,3847831,205,4,1,1,0,1,0.0049
27,3847832,32120,4,21018,134,0.85,31,0.6544
27,3847841,171686,1,3514,44,0.8,9,0.0205
27,3847851,16,1,0,0,0,0,0
27,3847869,10314,2,5814,38,0.83,12,0.5637
27,3847904,8928,1,7560,38,0.85,5,0.8468
27,3847940,8250,3,12,2,0.75,2,0.0015
27,3847944,1921,1,135,5,0.01,3,0.0703
27,3847962,3722,2,2,2,0.5,2,5e-04
27,3847963,226216,2,6051,41,0.69,19,0.0267
27,3847968,9658,1,9405,123,0.54,12,0.9738
27,3847969,401,2,2,1,1,1,0.005
27,3847970,129,2,0,0,0,0,0
27,3847974,96420,2,2215,30,0.84,16,0.023
27,3847977,612,2,4,3,1,3,0.0065
27,3847979,31851,2,774,54,0.83,18,0.0243
27,3847980,18561,2,181,21,0.79,3,0.0098
27,3847981,63645,2,2781,19,0.88,8,0.0437
27,3847983,1543,2,0,0,0,0,0
27,3847984,20195,2,756,50,0.78,15,0.0374
27,3847992,25,1,3,2,0.33,2,0.12
27,3847994,46,3,1,1,1,1,0.0217
27,3847998,18,1,5,1,0.8,1,0.2778
27,3847999,100,1,11,1,0.91,1,0.11
27,3848001,19,NA,0,0,0,0,0
27,3848002,162,NA,0,0,0,0,0
27,3848003,193,1,88,4,0.82,1,0.456
27,3848004,121,1,9,1,1,1,0.0744
27,3848005,9,NA,0,0,0,0,0
27,3848013,9,2,0,0,0,0,0
27,3848014,265,NA,0,0,0,0,0
27,3848015,32278,2,1239,30,0.82,16,0.0384
27,3848019,142,2,0,0,0,0,0
27,3848023,12,1,0,0,0,0,0
27,3848026,705,1,0,0,0,0,0
27,3848031,2445447,4,32938,32,0.09,20,0.0135
27,3848039,480,1,24,16,0.71,7,0.05
27,3848043,78731702,4,858646,37,0.05,24,0.0109
27,3848044,203510,2,37600,146,0.11,32,0.1848
27,3848045,241869,4,3596,25,0.1,19,0.0149
27,3848047,609,1,491,6,0.93,1,0.8062
27,3848048,24,1,2,2,0.5,2,0.0833
27,3848050,3237,1,2953,12,0.89,1,0.9123
27,3848051,192,1,13,3,0.77,3,0.0677
27,3848052,208,1,1,1,1,1,0.0048
27,3848073,9400,2,2633,30,0.59,21,0.2801
27,3848078,96519,3,8821,76,0.57,24,0.0914
27,3848079,92737,3,4326,74,0.53,30,0.0466
27,3848082,74761,3,3978,74,0.5,22,0.0532
27,3848083,91,3,29,12,0.28,7,0.3187
27,3848084,118728,3,51842,102,0.65,30,0.4366
27,3848085,75825,3,5116,67,0.63,25,0.0675
27,3848090,172209,3,29777,122,0.61,30,0.1729
27,3848094,89,2,0,0,0,0,0
27,3848098,19080,2,750,21,0.87,11,0.0393
27,3848099,283,2,0,0,0,0,0
27,3848101,23,NA,0,0,0,0,0
27,3848113,2,2,1,1,1,1,0.5
27,3848124,18,1,2,1,0.5,1,0.1111
27,3848130,2,1,2,2,1,1,1
27,3848133,2,1,2,2,0.5,2,1
27,3848141,62,1,17,5,0.24,4,0.2742
27,3848149,8102329,3,968243,293,0.6,38,0.1195
27,3848155,643,2,281,19,0.98,12,0.437
27,3848186,7475,3,2,1,0.5,1,3e-04
27,3848187,30723,3,989,4,0.23,3,0.0322
27,3848188,44,3,0,0,0,0,0
27,3848189,18,NA,0,0,0,0,0
27,3848190,42,3,0,0,0,0,0
27,3848210,187,2,67,7,0.76,5,0.3583
27,3848214,64016,1,41342,29,0.96,8,0.6458
27,3848215,80055,1,92,3,0.63,3,0.0011
27,3848216,13975,1,0,0,0,0,0
27,3848218,254893,1,155748,132,0.97,27,0.611
27,3848220,52737,1,14764,78,0.77,10,0.28
27,3848232,6480,1,3698,76,0.64,16,0.5707
27,3848249,3697376,3,1731,32,0.63,23,5e-04
27,3848250,12814868,3,2593672,215,0.64,47,0.2024
27,3848251,542244,3,22776,13,0.81,11,0.042
27,3848271,2,3,2,1,1,1,1
27,3848284,264858,4,9880,20,0.04,13,0.0373
27,3848287,158248,2,35866,255,0.74,44,0.2266
27,3848295,119,3,0,0,0,0,0
27,3848307,5844,1,6,2,1,2,0.001
27,3848318,1681,3,376,23,0.27,5,0.2237
27,3848322,1130,1,561,10,0.66,6,0.4965
27,3848323,10123,1,364,5,0.87,4,0.036
27,3848324,2229,1,1433,15,0.79,4,0.6429
27,3848325,87,1,37,4,1,4,0.4253
27,3848332,199,4,50,3,0.6,1,0.2513
27,3848335,879,3,144,6,0.88,5,0.1638
27,3848339,119,NA,0,0,0,0,0
27,3848341,4,NA,0,0,0,0,0
27,3848385,543115,1,79909,100,0.67,15,0.1471
27,3848396,32,1,5,2,0.6,1,0.1562
27,3848398,104671,3,18030,115,0.54,27,0.1723
27,3848408,45802,2,1517,50,0.63,25,0.0331
27,3848413,2,3,0,0,0,0,0
27,3848414,4361,3,211,5,0.55,5,0.0484
27,3848416,9001,1,392,14,0.8,9,0.0436
27,3848417,2224,1,1677,15,0.76,6,0.754
27,3848418,884,1,33,2,0.7,1,0.0373
27,3848419,598,1,242,5,0.69,4,0.4047
27,3848422,42617,2,1956,2,0.88,2,0.0459
27,3848423,14880,2,0,0,0,0,0
27,3848424,1,3,0,0,0,0,0
27,3848425,34686553,3,2101470,208,0.75,45,0.0606
27,3848431,22731,1,6448,52,0.41,11,0.2837
27,3848448,478,1,426,8,0.84,5,0.8912
27,3848449,48,1,5,4,0.8,3,0.1042
27,3848450,2,2,1,1,0,1,0.5
27,3848452,528,1,25,8,0.64,5,0.0473
27,3848454,2,1,0,0,0,0,0
27,3848455,2,1,1,1,1,1,0.5
27,3848457,2,1,0,0,0,0,0
27,3848459,997433,2,37148,104,0.55,35,0.0372
27,3848460,972918,2,33184,102,0.57,34,0.0341
27,3848462,1022,1,784,76,0.85,11,0.7671
27,3848484,2,1,0,0,0,0,0
27,3848494,85776,1,22175,39,0.72,12,0.2585
27,3848495,34200,1,14350,40,0.77,9,0.4196
27,3848514,7,3,0,0,0,0,0
27,3848559,1211695,3,50285,94,0.32,30,0.0415
27,3848574,49111,1,1263,35,0.81,17,0.0257
27,3848589,21863,1,2888,69,0.76,24,0.1321
27,3848598,106,4,4,1,0.5,1,0.0377
27,3848599,2195,4,134,12,0.19,9,0.061
27,3848607,2,1,0,0,0,0,0
27,3848620,145933,4,49869,214,0.69,22,0.3417
27,3848655,657131,1,89097,141,0.34,22,0.1356
27,3848656,529986,1,81408,125,0.33,22,0.1536
27,3848668,122579,3,7808,45,0.16,23,0.0637
27,3848669,126971,3,17306,49,0.12,19,0.1363
27,3848678,3919,1,659,15,0.68,2,0.1682
27,3848680,5,3,3,2,0.67,2,0.6
27,3848681,7,3,6,2,0.67,1,0.8571
27,3848682,3,NA,0,0,0,0,0
27,3848684,14877,1,4592,151,0.78,15,0.3087
27,3848690,1,3,0,0,0,0,0
27,3848691,2,3,2,1,0,1,1
27,3848694,2,1,0,0,0,0,0
27,3848695,30,1,3,2,0.33,2,0.1
27,3848696,2,1,1,1,0,1,0.5
27,3848703,1707496,3,1377712,119,0.99,16,0.8069
27,3848707,1585,1,165,37,0.43,15,0.1041
27,3848709,9487,1,574,33,0.66,11,0.0605
27,3848711,234476,1,51350,101,0.42,21,0.219
27,3848724,52,1,5,4,0.8,2,0.0962
27,3848725,2,1,1,1,1,1,0.5
27,3848731,1,1,1,1,0,1,1
27,3848750,2713,1,271,3,0.31,3,0.0999
27,3848753,677,1,36,16,0.75,8,0.0532
27,3848756,34140,2,176,4,0.29,4,0.0052
27,3848808,297,1,13,8,0.54,5,0.0438
27,3848824,2079045,3,399182,56,0.72,25,0.192
27,3848828,4,1,1,1,1,1,0.25
27,3848834,9,2,2,1,0,1,0.2222
27,3848844,776,1,3,3,0.67,3,0.0039
27,3848849,287,4,151,39,0.64,11,0.5261
27,3848854,227,1,162,10,0.8,5,0.7137
27,3848855,42,1,2,2,0.5,1,0.0476
27,3848857,1,NA,0,0,0,0,0
27,3848858,19,2,1,1,0,1,0.0526
27,3848862,2611,1,345,20,0.53,6,0.1321
27,3848865,10,1,0,0,0,0,0
27,3848868,3,1,0,0,0,0,0
27,3848878,116,1,20,5,0.7,2,0.1724
27,3848885,57,3,2,1,0.5,1,0.0351
27,3848906,152187,4,6542,62,0.55,24,0.043
27,3848913,1,NA,0,0,0,0,0
27,3848916,2,NA,0,0,0,0,0
27,3848921,6,NA,0,0,0,0,0
27,3848924,2602,1,62,8,0.32,7,0.0238
27,3848930,4,1,1,1,0,1,0.25
27,3848946,10146,1,5406,74,0.74,20,0.5328
27,3848947,151933,1,105982,196,0.78,19,0.6976
27,3848949,2,1,0,0,0,0,0
27,3848966,99,3,38,3,0.13,1,0.3838
27,3848978,61,1,32,14,0.47,5,0.5246
27,3848996,67,2,6,2,0.83,2,0.0896
27,3848997,47959,1,9140,74,0.6,18,0.1906
27,3848998,14530,1,13867,93,0.22,8,0.9544
27,3849003,17,1,16,2,0.44,1,0.9412
27,3849004,109,1,0,0,0,0,0
27,3849005,6,1,0,0,0,0,0
27,3849006,163,1,139,2,0.08,2,0.8528
27,3849007,105,1,1,1,1,1,0.0095
27,3849020,622,1,74,10,0.82,7,0.119
27,3849027,7845,1,524,15,0.86,1,0.0668
27,3849029,163783615,3,9343924,325,0.86,49,0.0571
27,3849030,500926,3,202,4,0.9,4,4e-04
27,3849037,16282,1,13235,25,0.34,6,0.8129
27,3849038,7,1,2,1,0,1,0.2857
27,3849041,19728,2,5697,4,0.02,2,0.2888
27,3849048,1683531,2,668635,65,0.25,17,0.3972
27,3849057,1379,2,36,8,0.36,5,0.0261
27,3849077,203979,4,190,13,0.93,8,9e-04
27,3849083,47,4,9,2,0.11,2,0.1915
27,3849087,37,4,0,0,0,0,0
27,3849099,251,NA,0,0,0,0,0
27,3849151,10,2,0,0,0,0,0
27,3849152,5,1,0,0,0,0,0
27,3849154,5,1,0,0,0,0,0
27,3849156,1,1,0,0,0,0,0
27,3849178,75,NA,0,0,0,0,0
27,3849179,333,2,29,2,0.45,1,0.0871
27,3849180,36,2,0,0,0,0,0
27,3849182,65,NA,0,0,0,0,0
27,3849183,7873,2,80,8,0.86,5,0.0102
27,3849186,10142,2,566,17,0.85,9,0.0558
27,3849187,76,1,3,2,1,2,0.0395
27,3849189,7674,1,283,6,0.95,5,0.0369
27,3849191,4,NA,0,0,0,0,0
27,3849193,1149,1,320,16,0.84,3,0.2785
27,3849194,545,1,160,15,0.69,3,0.2936
27,3849195,3027,2,56,14,0.68,9,0.0185
27,3849200,17512,2,488,24,0.84,10,0.0279
27,3849201,389,2,39,3,0.74,2,0.1003
27,3849207,686,1,7,2,0.43,2,0.0102
27,3849208,3,NA,0,0,0,0,0
27,3849209,183,1,135,9,0.9,3,0.7377
27,3849210,299,1,33,2,0.61,2,0.1104
27,3849211,76,1,4,2,1,2,0.0526
27,3849221,980,1,187,25,0.52,9,0.1908
27,3849222,1787,1,209,28,0.61,13,0.117
27,3849223,7,1,3,3,1,3,0.4286
27,3849224,1,1,0,0,0,0,0
27,3849225,10006,1,2755,52,0.71,13,0.2753
27,3849226,5678,1,1565,36,0.69,14,0.2756
27,3849333,7196929,2,543360,109,0.03,19,0.0755
27,3849334,8438333,2,720587,107,0.04,17,0.0854
27,3849346,201236,1,64426,177,0.49,43,0.3202
27,3849380,154605,2,1,1,0,1,0
27,3849381,3,NA,0,0,0,0,0
27,3849382,57951,2,689,35,0.39,15,0.0119
27,3849383,1,NA,0,0,0,0,0
27,3849384,64969,2,15159,87,0.84,21,0.2333
27,3849385,5128,2,9,3,0.78,2,0.0018
27,3849387,250810,2,87642,50,0.91,20,0.3494
27,3849389,27,2,0,0,0,0,0
27,3849390,932823,2,314,7,0.89,7,3e-04
27,3849391,198695,2,4224,125,0.6,23,0.0213
27,3849392,46515,2,1557,70,0.61,19,0.0335
27,3849394,10,2,0,0,0,0,0
27,3849396,508305,3,23151,64,0.76,9,0.0455
27,3849397,34,2,0,0,0,0,0
27,3849401,351285,1,35740,75,0.73,24,0.1017
27,3849402,18104,1,5975,18,0.79,8,0.33
27,3849403,30661,1,588,5,0.5,5,0.0192
27,3849410,440,3,216,20,0.74,6,0.4909
27,3849411,36952,3,7372,88,0.42,17,0.1995
27,3849440,41024,3,23113,75,0.75,28,0.5634
27,3849469,65,4,2,1,1,1,0.0308
27,3849470,9,1,0,0,0,0,0
27,3849471,106052,4,8949,57,0.56,11,0.0844
27,3849472,10649797,1,4761464,362,0.86,24,0.4471
27,3849487,72888,3,14605,127,0.68,24,0.2004
27,3849489,162,4,1,1,1,1,0.0062
27,3849499,4814,2,19,1,0.84,1,0.0039
27,3849500,37738,2,2099,17,0.76,10,0.0556
27,3849501,530156,3,197476,137,0.85,20,0.3725
27,3849512,4344,3,51,12,0.41,8,0.0117
27,3849513,8102,3,343,49,0.48,13,0.0423
27,3849529,56027,1,3466,5,0.2,2,0.0619
27,3849530,376629,1,1068,5,0.46,2,0.0028
27,3849531,80187,1,2348,7,0.39,3,0.0293
27,3849532,16804,1,848,4,0.5,1,0.0505
27,3849533,81587,1,3903,8,0.28,2,0.0478
27,3849534,867877,1,14757,10,0.38,5,0.017
27,3849535,123397,1,3474,6,0.5,3,0.0282
27,3849536,3602,1,391,6,0.36,2,0.1086
27,3849537,45665,1,862,5,0.35,1,0.0189
27,3849557,184920,3,98957,180,0.62,23,0.5351
27,3849558,785,3,62,25,0.45,7,0.079
27,3849559,17403,3,4222,99,0.53,21,0.2426
27,3849562,250732,3,118469,110,0.58,31,0.4725
27,3849563,23,NA,0,0,0,0,0
27,3849669,111713,4,2325,14,0.48,11,0.0208
27,3849670,602937,4,67076,20,0.57,17,0.1112
27,3849672,719551,4,26863,16,0.82,12,0.0373
27,3849720,3198,2,26,7,0.15,5,0.0081
27,3849743,1617429,1,77590,57,0.91,21,0.048
27,3849755,32167,1,1865,72,0.75,13,0.058
27,3849756,2285,1,1,1,0,1,4e-04
27,3849757,4153,1,152,10,0.78,5,0.0366
27,3849759,232,1,7,3,0.43,1,0.0302
27,3849846,4286,2,10,8,0.4,5,0.0023
27,3849847,31,2,1,1,1,1,0.0323
27,3849848,45747,2,5037,62,0.15,21,0.1101
27,3849849,3,2,1,1,0,1,0.3333
27,3849851,167505,3,2574,63,0.41,22,0.0154
27,3849853,49326,2,8,2,0.5,2,2e-04
27,3849857,17,2,0,0,0,0,0
27,3849858,407,2,0,0,0,0,0
27,3849879,3964,4,2078,11,1,7,0.5242
27,3849880,1,2,0,0,0,0,0
27,3849881,1,2,0,0,0,0,0
27,3849883,1,2,0,0,0,0,0
27,3849890,38,2,2,1,1,1,0.0526
27,3849894,1,2,0,0,0,0,0
27,3849895,23,2,0,0,0,0,0
27,3849909,3452,1,351,20,0.86,12,0.1017
27,3849910,439455,2,87,2,0.49,2,2e-04
27,3849911,40056,2,5,1,0.4,1,1e-04
27,3849914,161929,2,9252,5,0.44,4,0.0571
27,3849917,9317301,1,884221,176,0.58,20,0.0949
27,3849932,28,1,0,0,0,0,0
27,3849935,47016,1,35318,135,0.8,8,0.7512
27,3849945,1692,NA,0,0,0,0,0
27,3849967,20580,1,2,1,0.5,1,1e-04
27,3849968,8489,1,252,38,0.72,7,0.0297
27,3849969,408,1,3,3,0.67,2,0.0074
